timestamp,contract_id,station_number,available_bikes,available_bike_stands
1451750103,20,103,0,24
1451750103,20,339,14,8
1451750103,20,344,18,2
1451750103,25,7026,10,5
1451750103,25,8093,5,10
1451750103,26,5,12,3
1451750103,26,30,27,12
1451750163,1,3,20,4
1451750163,1,13,6,14
1451750163,1,22,13,7
1451750163,2,901,16,2
1451750163,2,1010,24,1
1451750163,2,1019,14,0
1451750163,2,1024,18,2
1451750163,2,1026,25,6
1451750163,2,2004,17,0
1451750163,2,2007,26,2
1451750163,2,2017,35,5
1451750163,2,2102,22,15
1451750163,2,4001,31,0
1451750163,2,4003,21,0
1451750163,2,4101,20,0
1451750163,2,5003,9,25
1451750163,2,5004,4,15
1451750163,2,6003,20,1
1451750163,2,6004,44,0
1451750163,2,6024,25,1
1451750163,2,6026,60,3
1451750163,2,6030,30,5
1451750163,2,7011,6,16
1451750163,2,7018,11,7
1451750163,2,8002,45,0
1451750163,2,8026,5,8
1451750163,2,8036,16,23
1451750163,2,8037,3,34
1451750163,2,8103,13,10
1451750163,2,9004,3,18
1451750163,2,9010,2,21
1451750163,2,9012,24,6
1451750163,2,9037,1,22
1451750163,2,10004,44,17
1451750163,2,10006,13,15
1451750163,2,10020,0,11
1451750163,2,10105,19,4
1451750163,2,10114,3,55
1451750163,2,10115,0,27
1451750163,2,10161,3,29
1451750163,2,11002,20,3
1451750163,2,11008,11,27
1451750163,2,11013,1,45
1451750163,2,11025,48,0
1451750163,2,11040,32,4
1451750163,2,11044,9,14
1451750163,2,11046,8,10
1451750163,2,11102,3,55
1451750163,2,11111,0,18
1451750163,2,12004,16,14
1451750163,2,12007,34,16
1451750163,2,12008,30,24
1451750163,2,12017,0,39
1451750163,2,12020,2,43
1451750163,2,12023,4,63
1451750163,2,12026,36,0
1451750163,2,12031,35,1
1451750163,2,12032,8,27
1451750163,2,12109,3,27
1451750163,2,12120,16,34
1451750163,2,13017,0,33
1451750163,2,13034,1,17
1451750163,2,13107,45,0
1451750163,2,14010,18,21
1451750163,2,14035,3,45
1451750163,2,14104,1,21
1451750163,2,14106,4,17
1451750163,2,14115,20,13
1451750163,2,15002,7,10
1451750163,2,15003,28,39
